,Cena,Kupione,Chłodzenie:,Faktura:,Interfejs złącza karty:,Pamięć:,Producent chipsetu:,Producent:,Rodzaj pamięci:,Stan:,Szyna pamięci:,Model
1924,3000,0,hybrydowe,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,nVidia,GDDR5X,Używany,352,GTX1080ti
1925,899,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,ZOTAC,GDDR5,Nowy,192,GTX1060
1926,1520,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,NVIDIA,DDR5,Nowy,128,QUADROp1000
1927,2000,1,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
1928,609,2,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,Palit,GDDR5,Powystawowy,192,GTX1060
1929,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
1930,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
1931,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
1932,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
1933,3850,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,DDR6,Nowy,256,RTX2080
1934,973,1,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Asus,DDR5,Nowy,128,GTX1050ti
1935,699,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,Palit,GDDR5,Używany,192,GTX1060
1936,529,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
1937,800,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Asus,GDDR5,Używany,192,GTX1060
1938,2365,1,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR6,Nowy,256,RTX2070
1939,419,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,128,QUADROk2000
1940,1050,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Palit,DDR5,Używany,256,GTX1070
1941,500,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX970
1942,1400,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,384,GTX980ti
1943,499,1,powietrzem,Wystawiam fakturę bez VAT,PCI Express,4,AMD,Gigabyte,GDDR5,Używany,256,RX470
1944,490,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,256,GTX970
1945,639,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050
1946,569,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,MSI,DDR5,Używany,256,RX470
1947,524,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,Asus,GDDR5,Używany,256,RX480
1948,2041,1,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Palit,GDDR5,Nowy,256,GTX1070ti
1949,499,0,powietrzem,Nie wystawiam faktury,PCI,4,NVIDIA,EVGA,GDDR5,Używany,256,GTX970
1950,1149,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,GDDR5X,Używany,256,GTX1070
1951,829,1,pasywne,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050ti
1952,749,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,NVIDIA,GDDR5,Używany,192,QUADROk4000
1953,535,1,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,XFX,DDR5,Nowy,128,RX550
1954,650,0,hybrydowe,Nie wystawiam faktury,PCI Express,8,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
1955,900,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
1956,1499,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Palit,GDDR5X,Używany,256,GTX1080
1957,2399,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
1958,625,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,ZOTAC,DDR5,Nowy,128,GTX1050
1959,489,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,4,AMD,SAPPHIRE,DDR5,Używany,256,RX570
1960,984,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Palit,DDR5,Używany,256,GTX1070
1961,1299,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,3,NVIDIA,ZOTAC,GDDR5,Używany,384,GTX780ti
1962,420,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,DDR5,Używany,128,GTX960
1963,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
1964,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
1965,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
1966,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
1967,700,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR6,Używany,192,GTX1060
1968,489,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,4,AMD,Asus,DDR5,Używany,256,RX580
1969,2500,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR5X,Używany,256,GTX1080
1970,1299,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Nowy,256,GTX1070
1971,429,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Używany,384,GTX780
1972,410,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX470
1973,489,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX970
1974,4799,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,Palit,GDDR6,Nowy,352,RTX2080
1975,850,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,Gigabyte,GDDR5,Używany,256,RX580
1976,1475,0,powietrzem,Nie wystawiam faktury,PCI,8,NVIDIA,Gigabyte,GDDR5X,Używany,256,GTX1080
1977,750,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,ZOTAC,GDDR5,Nowy,192,GTX1060
1978,626,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,XFX,GDDR5,Używany,256,RX580
1979,700,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Palit,GDDR5,Używany,192,GTX1060
1980,2099,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,MSI,GDDR5X,Używany,352,GTX1080ti
1981,699,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
1982,500,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,MSI,GDDR5,Używany,256,RX570
1983,480,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,ZOTAC,GDDR5,Używany,128,GTX1050ti
1984,620,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,AMD,GDDR5,Używany,256,RX580
1985,520,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,ZOTAC,GDDR5,Używany,192,GTX1060
1986,920,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX1070
1987,1660,1,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR5,Nowy,256,GTX1070
1988,649,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
1989,525,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Palit,GDDR5,Używany,192,GTX1060
1990,2100,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
1991,525,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
1992,525,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,128,GTX1050ti
1993,700,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Używany,256,GTX980
1994,2500,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
1995,1339,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR6,Nowy,192,GTX1660ti
1996,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
1997,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
1998,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
1999,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2000,2399,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
2001,1953,1,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gigabyte,GDDR6,Nowy,192,RTX2060
2002,540,2,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,DDR5,Używany,192,RX580
2003,599,1,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Nowy,192,GTX1060
2004,439,0,powietrzem,Wystawiam fakturę VAT,PCI Express,3,NVIDIA,NVIDIA,DDR5,Nowy,192,GTX660ti
2005,550,1,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,DDR5,Używany,192,GTX1060
2006,750,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,MSI,GDDR5,Nowy,256,RX580
2007,599,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2008,429,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX570
2009,1290,0,powietrzem,Nie wystawiam faktury,PCI Express,5,NVIDIA,PNY,GDDR5,Używany,128,QUADROp2000
2010,1296,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,Gigabyte,HBM 2,Nowy,2048,RXvega56
2011,600,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2012,529,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Powystawowy,256,GTX770
2013,920,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX1070
2014,475,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,EVGA,GDDR5,Używany,256,GTX970
2015,1749,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Palit,GDDR6,Nowy,192,RTX2060
2016,440,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,128,GTX960
2017,2800,0,powietrzem,Nie wystawiam faktury,PCI Express,12,NVIDIA,Palit,GDDR5,Używany,384,GTXtitanx
2018,499,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,MSI,GDDR5,Używany,256,RX480
2019,1519,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Asus,GDDR5,Nowy,256,GTX1070
2020,1546,1,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,PALIT,inna,Nowy,192,RTX2060
2021,769,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Nowy,128,GTX1050ti
2022,499,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2023,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2024,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2025,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2026,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2027,510,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,XFX,DDR5,Używany,256,RX580
2028,1199,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gainward,GDDR5,Używany,256,GTX1070
2029,619,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,Gigabyte,GDDR5,Nowy,128,GTX1050
2030,499,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,GDDR5,Używany,256,RX570
2031,1180,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Asus,GDDR5,Używany,256,GTX1070
2032,3299,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,MSI,GDDR5X,Po zwrocie,352,GTX1080ti
2033,599,0,pasywne,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,GDDR5,Używany,256,GTX970
2034,489,0,hybrydowe,Nie wystawiam faktury,PCI Express,4,AMD,Gigabyte,GDDR5,Używany,256,RX570
2035,719,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,6,NVIDIA,Asus,DDR5,Używany,192,GTX1060
2036,1664,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,PNY,GDDR6,Nowy,192,RTX2060
2037,515,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2038,699,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,MSI,GDDR5,Używany,256,RX570
2039,480,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,128,GTX1050ti
2040,1750,0,powietrzem,Nie wystawiam faktury,PCI,8,NVIDIA,MSI,GDDR5X,Używany,256,GTX1080
2041,1400,0,pasywne,Nie wystawiam faktury,PCI Express,8,NVIDIA,Palit,DDR5,Używany,256,GTX1070ti
2042,438,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,AMD,SAPPHIRE,GDDR5,Nowy,128,RX550
2043,455,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,Asus,GDDR5,Używany,256,RX470
2044,2600,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1080
2045,760,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2046,430,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,MSI,GDDR5,Używany,352,RX470
2047,589,1,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,XFX,DDR5,Używany,256,RX580
2048,1640,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,NVIDIA,Gainward,GDDR5X,Używany,256,GTX1080
2049,538,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,SAPPHIRE,GDDR5,Po zwrocie,128,RX560
2050,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2051,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2052,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2053,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2054,1550,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,GDDR5X,Po zwrocie,256,GTX1080
2055,1200,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,GDDR5,Używany,256,GTX1070
2056,490,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,nVidia,inna,Używany,4096,GTX970
2057,430,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,128,GTX960
2058,997,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Asus,GDDR5,Nowy,192,GTX1060
2059,699,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,MSI,DDR5,Używany,256,RX570
2060,660,0,powietrzem,Nie wystawiam faktury,inny,8,AMD,AMD,GDDR5,Używany,256,RX580
2061,789,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,SAPPHIRE,GDDR5,Używany,256,RX580
2062,750,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,nVidia,GDDR5,Używany,256,QUADROk4200
2063,649,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,EVGA,GDDR5,Nowy,192,GTX1060
2064,1900,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,GDDR5X,Używany,256,GTX1080
2065,1299,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR6,Nowy,192,GTX1660ti
2066,900,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Asus,inna,Używany,128,GTX680
2067,529,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Używany,128,GTX1050ti
2068,499,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,Gigabyte,GDDR5,Używany,128,GTX1050
2069,700,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Asus,GDDR5,Używany,192,GTX1060
2070,2899,0,powietrzem,Wystawiam fakturę VAT,PCI Express,12,NVIDIA,NVIDIA,GDDR5,Używany,384,QUADROk6000
2071,499,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2072,450,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,XFX,GDDR5,Używany,256,RX570
2073,560,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,ZOTAC,GDDR5,Używany,192,GTX1060
2074,1500,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,GDDR5X,Używany,256,GTX1080
2075,990,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2076,769,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,Gigabyte,GDDR5,Nowy,128,GTX1050ti
2077,1049,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,MSI,GDDR5,Powystawowy,192,GTX1060
2078,1150,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
2079,420,2,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,MSI,GDDR5,Używany,128,RX560
2080,450,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,XFX,DDR5,Używany,192,RX470
2081,595,1,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,Asus,DDR5,Powystawowy,256,RX570
2082,579,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,AMD,MSI,GDDR5,Nowy,128,RX550
2083,420,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Palit,GDDR5,Używany,384,GTX780
2084,1499,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Palit,GDDR5,Nowy,256,GTX1070
2085,1299,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,384,GTX780ti
2086,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2087,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2088,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2089,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2090,740,0,powietrzem,Wystawiam fakturę VAT-marża,PCI Express,8,AMD,Gigabyte,GDDR5,Używany,256,RX580
2091,460,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Palit,GDDR5,Używany,128,GTX750
2092,700,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2093,1059,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Asus,GDDR5,Używany,256,GTX1070
2094,1080,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070
2095,1450,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,EVGA,GDDR5X,Używany,256,GTX1080
2096,529,0,powietrzem,Nie wystawiam faktury,PCI Express,3,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2097,899,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,384,GTX980ti
2098,500,0,powietrzem,Nie wystawiam faktury,PCI,4,NVIDIA,Gigabyte,GDDR5,Powystawowy,128,GTX960
2099,800,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,Gigabyte,GDDR5,Używany,192,GTX1060
2100,650,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,MSI,GDDR5,Używany,256,RX580
2101,639,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,ZOTAC,GDDR5,Nowy,128,GTX1050
2102,3649,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,MSI,GDDR5X,Nowy,256,GTX1080
2103,1399,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,nVidia,GDDR5,Używany,256,GTX1070ti
2104,1410,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,ZOTAC,GDDR6,Nowy,192,GTX1660ti
2105,1269,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,Gigabyte,DDR5,Używany,4096,GTX1070ti
2106,648,0,powietrzem,Nie wystawiam faktury,PCI Express,8,AMD,XFX,GDDR5,Używany,256,RX580
2107,2999,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,nVidia,GDDR5X,Używany,352,GTX1080ti
2108,999,1,powietrzem,Wystawiam fakturę VAT,PCI Express,4,NVIDIA,nVidia,GDDR5,Używany,256,QUADROk5000
2109,490,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,POWERCOLOR,DDR5,Używany,256,RX570
2110,650,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,MSI,DDR5,Używany,192,GTX1060
2111,1500,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,GDDR5X,Używany,256,GTX1080
2112,2540,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,nVidia,GDDR5X,Używany,352,GTX1080ti
2113,2540,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,nVidia,GDDR5X,Używany,352,GTX1080ti
2114,2200,0,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Asus,DDR5X,Używany,384,GTX1080ti
2115,530,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,256,GTX970
2116,599,0,powietrzem,Nie wystawiam faktury,PCI Express,4,AMD,Gigabyte,DDR5,Używany,256,RX580
2117,748,0,powietrzem,Nie wystawiam faktury,PCI Express,6,NVIDIA,MSI,GDDR5,Używany,192,GTX1060
2118,500,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,Palit,GDDR5,Używany,256,GTX970
2119,1199,0,wodne,Nie wystawiam faktury,PCI Express,4,NVIDIA,NVIDIA,GDDR5,Używany,512,GTX690
2120,785,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,MSI,GDDR5,Nowy,256,RX570
2121,2303,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,AMD,SAPPHIRE,GDDR5,Nowy,256,RX580
2122,1149,0,powietrzem,Wystawiam fakturę bez VAT,PCI Express,6,NVIDIA,Asus,GDDR5,Nowy,128,GTX1060
2123,409,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,NVIDIA,GDDR5,Używany,256,QUADRO4000
2124,1899,6,powietrzem,Nie wystawiam faktury,PCI Express,11,NVIDIA,Gigabyte,GDDR5,Używany,352,GTX1080ti
2125,1699,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Palit,GDDR6,Nowy,192,RTX2060
2126,1719,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,MSI,GDDR5,Używany,256,GTX1070ti
2127,429,1,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,ZOTAC,GDDR5,Nowy,64,GTX1030
2128,1690,0,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Gigabyte,GDDR5,Używany,256,GTX1080
2129,578,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,NVIDIA,MSI,GDDR5,Nowy,128,GTX1050
2130,1270,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gainward,GDDR6,Nowy,192,GTX1660ti
2131,1530,0,powietrzem,Wystawiam fakturę VAT,PCI Express,6,NVIDIA,Gainward,GDDR6,Nowy,192,RTX2060
2132,2699,0,powietrzem,Wystawiam fakturę VAT,PCI Express,11,NVIDIA,Gigabyte,GDDR5X,Używany,352,GTX1080ti
2133,529,0,powietrzem,Wystawiam fakturę VAT,PCI Express,2,AMD,Gigabyte,GDDR5,Nowy,128,RX560
2134,2599,2,powietrzem,Wystawiam fakturę VAT,PCI Express,8,NVIDIA,Palit,GDDR6,Nowy,256,RTX2070
2135,550,0,powietrzem,Nie wystawiam faktury,PCI Express,4,NVIDIA,MSI,GDDR5,Używany,256,GTX970
2136,638,0,powietrzem,Wystawiam fakturę VAT,PCI Express,4,AMD,Asus,GDDR5,Nowy,256,RX570
2137,889,0,powietrzem,Nie wystawiam faktury,PCI Express,8,NVIDIA,ZOTAC,DDR5,Używany,256,GTX1070
